197;10742.0
198;10885.0
199;10900.0
200;11051.0
201;10788.0
202;10606.0
203;10609.0
204;10614.0
205;10704.0
206;10702.0
207;10744.0
208;10560.0
209;10500.0
210;10477.0
211;10350.0
212;10026.0
213;10192.0
214;10340.0
215;10149.0
216;10355.0
217;10086.0
218;10000.0
219;10000.0
220;10072.0
221;9687.0
222;9691.0
223;9673.0
224;9648.0
225;9528.0
226;9538.0
227;9271.0
228;9270.0
229;9241.0
230;9200.0
231;9151.0
232;9031.0
233;9145.0
234;8955.0
235;8844.0
236;8725.0
237;8597.0
238;8717.0
239;8649.0
240;8485.0
241;8315.0
242;8476.0
243;8352.0
244;8145.0
245;8403.0
246;8177.0
247;8020.0
248;7983.0
249;7831.0
250;7843.0
251;7553.0
252;7588.0
253;7557.0
254;7558.0
255;7545.0
256;7355.0
257;7276.0
258;7239.0
259;6989.0
260;7043.0
261;7114.0
262;6889.0
263;6870.0
264;6707.0
265;6791.0
266;6607.0
267;6451.0
268;6585.0
269;6451.0
270;6329.0
271;6383.0
272;6254.0
273;6121.0
274;5967.0
275;5906.0
276;6052.0
277;5809.0
278;5649.0
279;5721.0
280;5664.0
281;5564.0
282;5597.0
283;5484.0
284;5332.0
285;5210.0
286;5294.0
287;5190.0
288;5087.0
289;5016.0
290;4986.0
291;4909.0
292;4939.0
293;4985.0
294;4776.0
295;4633.0
296;4627.0
297;4557.0
298;4482.0
299;4392.0
300;4433.0
301;4378.0
302;4286.0
303;4296.0
304;3977.0
305;4085.0
306;4066.0
307;4034.0
308;3818.0
309;3746.0
310;3822.0
311;3712.0
312;3659.0
313;3597.0
314;3639.0
315;3604.0
316;3472.0
317;3444.0
318;3306.0
319;3282.0
320;3409.0
321;3201.0
322;3105.0
323;3144.0
324;3067.0
325;3038.0
326;2956.0
327;3027.0
328;2803.0
329;2878.0
330;2969.0
331;2838.0
332;2805.0
333;2629.0
334;2722.0
335;2602.0
336;2615.0
337;2618.0
338;2510.0
339;2518.0
340;2510.0
341;2398.0
342;2371.0
343;2288.0
344;2363.0
345;2290.0
346;2193.0
347;2284.0
348;2089.0
349;2106.0
350;2073.0
351;2067.0
352;1983.0
353;2047.0
354;1956.0
355;1901.0
356;1869.0
357;1821.0
358;1795.0
359;1792.0
360;1783.0
361;1729.0
362;1712.0
363;1704.0
364;1617.0
365;1645.0
366;1513.0
367;1574.0
368;1524.0
369;1531.0
370;1546.0
371;1457.0
372;1476.0
373;1432.0
374;1318.0
375;1385.0
376;1295.0
377;1332.0
378;1283.0
379;1271.0
380;1248.0
381;1219.0
382;1169.0
383;1227.0
384;1131.0
385;1109.0
386;1160.0
387;1093.0
388;1048.0
389;1067.0
390;1032.0
391;1045.0
392;1030.0
393;973.0
394;1019.0
395;997.0
396;901.0
397;907.0
398;900.0
399;906.0
400;845.0
401;832.0
402;858.0
403;804.0
404;812.0
405;783.0
406;756.0
407;787.0
408;792.0
409;728.0
410;700.0
411;676.0
412;686.0
413;676.0
414;659.0
415;654.0
416;615.0
417;640.0
418;609.0
419;579.0
420;625.0
421;623.0
422;530.0
423;583.0
424;551.0
425;549.0
426;526.0
427;536.0
428;511.0
429;470.0
430;470.0
431;496.0
432;466.0
433;444.0
434;447.0
435;457.0
436;453.0
437;432.0
438;425.0
439;411.0
440;402.0
441;389.0
442;404.0
443;358.0
444;376.0
445;344.0
446;327.0
447;362.0
448;305.0
449;306.0
450;291.0
451;338.0
452;361.0
453;287.0
454;332.0
455;295.0
456;289.0
457;285.0
458;297.0
459;272.0
460;269.0
461;271.0
462;266.0
463;270.0
464;246.0
465;228.0
466;257.0
467;213.0
468;220.0
469;218.0
470;208.0
471;202.0
472;209.0
473;226.0
474;202.0
475;207.0
476;172.0
477;187.0
478;182.0
479;170.0
480;193.0
481;181.0
482;173.0
483;177.0
484;161.0
485;147.0
486;184.0
487;156.0
488;144.0
489;159.0
490;160.0
491;154.0
492;123.0
493;108.0
494;133.0
495;136.0
496;147.0
497;136.0
498;130.0
499;130.0
500;99.0
501;116.0
502;94.0
503;119.0
504;118.0
505;98.0
506;85.0
507;93.0
508;99.0
509;98.0
510;85.0
511;104.0
512;92.0
513;75.0
514;60.0
515;79.0
516;75.0
517;83.0
518;69.0
519;63.0
520;70.0
521;67.0
522;69.0
523;74.0
524;64.0
525;62.0
526;74.0
527;67.0
528;59.0
529;54.0
530;71.0
531;64.0
532;54.0
533;56.0
534;64.0
535;55.0
536;42.0
537;50.0
538;55.0
539;53.0
540;44.0
541;37.0
542;44.0
543;45.0
544;39.0
545;52.0
546;46.0
547;53.0
548;43.0
549;44.0
550;41.0
551;44.0
552;31.0
553;38.0
554;43.0
555;37.0
556;45.0
557;46.0
558;42.0
559;39.0
560;33.0
561;29.0
562;23.0
563;24.0
564;27.0
565;27.0
566;30.0
567;40.0
568;26.0
569;25.0
570;22.0
571;25.0
572;15.0
573;18.0
574;27.0
575;20.0
576;23.0
577;16.0
578;18.0
579;16.0
580;18.0
581;19.0
582;20.0
583;20.0
584;14.0
585;20.0
586;22.0
587;18.0
588;24.0
589;15.0
590;17.0
591;20.0
592;14.0
593;13.0
594;16.0
595;12.0
596;11.0
597;19.0
598;16.0
599;14.0
600;10.0
601;11.0
602;16.0
603;8.0
604;12.0
605;17.0
606;10.0
607;13.0
608;16.0
609;14.0
610;11.0
611;13.0
612;5.0
613;11.0
614;6.0
615;8.0
616;12.0
617;8.0
618;11.0
619;5.0
620;8.0
621;3.0
622;8.0
623;8.0
624;8.0
625;5.0
626;5.0
627;2.0
628;8.0
629;7.0
630;7.0
631;6.0
632;7.0
633;3.0
634;5.0
635;3.0
636;7.0
637;7.0
638;1.0
639;1.0
640;3.0
641;2.0
642;5.0
643;3.0
644;4.0
645;4.0
646;3.0
647;6.0
648;3.0
649;2.0
650;5.0
651;3.0
652;6.0
653;1.0
654;3.0
655;4.0
656;5.0
657;3.0
658;2.0
659;1.0
660;3.0
661;0.0
662;2.0
663;2.0
664;2.0
665;5.0
666;1.0
667;3.0
668;4.0
669;3.0
670;5.0
671;1.0
672;4.0
673;4.0
674;1.0
675;1.0
676;1.0
677;2.0
678;4.0
679;0.0
680;0.0
681;3.0
682;4.0
683;2.0
684;2.0
685;3.0
686;2.0
687;4.0
688;0.0
689;1.0
690;0.0
691;0.0
692;1.0
693;1.0
694;2.0
695;0.0
696;0.0
697;2.0
698;1.0
699;0.0
700;1.0
701;0.0
702;0.0
703;0.0
704;1.0
705;1.0
706;2.0
707;1.0
708;1.0
709;0.0
710;2.0
711;0.0
712;2.0
713;0.0
714;3.0
715;0.0
716;0.0
717;1.0
718;2.0
719;0.0
720;1.0
721;0.0
722;0.0
723;1.0
724;0.0
725;0.0
726;1.0
727;1.0
728;0.0
729;0.0
730;2.0
731;1.0
732;2.0
733;0.0
734;0.0
735;0.0
736;0.0
737;1.0
738;1.0
739;0.0
740;1.0
741;1.0
742;1.0
743;1.0
744;1.0
745;0.0
746;0.0
747;2.0
748;1.0
749;0.0
750;0.0
751;0.0
752;1.0
753;0.0
754;0.0
755;0.0
756;0.0
757;0.0
758;1.0
759;0.0
760;0.0
761;0.0
762;0.0
763;0.0
764;0.0
765;1.0
766;0.0
767;0.0
768;0.0
769;0.0
770;0.0
771;0.0
772;0.0
773;1.0
774;0.0
775;2.0
776;0.0
777;0.0
778;0.0
779;0.0
780;0.0
781;0.0
782;2.0
783;0.0
784;0.0
785;0.0
786;0.0
787;0.0
788;0.0
789;0.0
790;0.0
791;0.0
792;1.0
793;0.0
794;0.0
795;0.0
796;0.0
797;0.0
798;0.0
799;0.0
800;0.0
801;0.0
802;0.0
803;0.0
804;2.0
805;0.0
806;0.0
807;1.0
808;1.0
809;0.0
810;1.0
811;1.0
812;0.0
813;1.0
814;1.0
815;0.0
816;0.0
817;1.0
818;0.0
819;0.0
820;0.0
821;0.0
822;0.0
823;0.0
824;0.0
825;0.0
826;1.0
827;0.0
828;0.0
829;0.0
830;0.0
831;0.0
832;0.0
833;0.0
834;0.0
835;0.0
836;0.0
837;0.0
838;0.0
839;0.0
840;0.0
841;0.0
842;0.0
843;0.0
844;0.0
845;0.0
846;0.0
847;0.0
848;0.0
849;0.0
850;0.0
851;0.0
852;0.0
853;0.0
854;0.0
855;0.0
856;0.0
857;0.0
858;0.0
859;0.0
860;0.0
861;0.0
862;0.0
863;0.0
864;0.0
865;0.0
866;0.0
867;0.0
868;0.0
869;0.0
870;0.0
871;0.0
872;0.0
873;0.0
874;0.0
875;0.0
876;0.0
877;0.0
878;0.0
879;0.0
880;0.0
881;0.0
882;0.0
883;0.0
884;0.0
885;0.0
886;0.0
887;0.0
888;0.0
889;0.0
890;0.0
891;0.0
892;0.0
893;0.0
894;0.0
895;0.0
896;0.0
897;0.0
898;0.0
899;0.0
900;0.0
901;0.0
902;0.0
903;0.0
904;0.0
905;0.0
906;0.0
907;0.0
908;0.0
909;0.0
910;0.0
911;0.0
912;0.0
913;0.0
914;0.0
915;0.0
916;0.0
917;0.0
918;0.0
919;0.0
920;0.0
921;0.0
922;0.0
923;0.0
924;0.0
925;0.0
926;0.0
927;0.0
928;0.0
929;0.0
930;0.0
931;0.0
932;0.0
933;0.0
934;0.0
935;0.0
936;0.0
937;0.0
938;0.0
939;0.0
940;0.0
941;0.0
942;0.0
943;0.0
944;0.0
945;0.0
946;0.0
947;0.0
948;0.0
949;0.0
950;0.0
951;0.0
952;0.0
953;0.0
954;0.0
955;0.0
956;0.0
957;0.0
958;0.0
959;0.0
960;0.0
961;0.0
962;0.0
963;0.0
964;0.0
965;0.0
966;0.0
967;0.0
968;0.0
969;0.0
970;0.0
971;0.0
972;0.0
973;0.0
974;0.0
975;0.0
976;0.0
977;0.0
978;0.0
979;0.0
980;0.0
981;0.0
982;0.0
983;0.0
984;0.0
985;0.0
986;0.0
987;0.0
988;0.0
989;0.0
990;0.0
991;0.0
992;0.0
993;0.0
994;0.0
995;0.0
996;0.0
997;0.0
998;0.0
999;0.0
1000;0.0
1001;0.0
1002;0.0
1003;0.0
1004;0.0
1005;0.0
1006;0.0
1007;0.0
1008;0.0
1009;0.0
1010;0.0
1011;0.0
1012;0.0
1013;0.0
1014;0.0
1015;0.0
1016;0.0
1017;0.0
1018;0.0
1019;0.0
1020;0.0
1021;0.0
1022;0.0
1023;0.0
